-221.152 502.027 0.0669652
-266.249 524.93 0.0718496
-311.888 539.887 0.0761108
-357.335 547.425 0.079801
-401.932 548.068 0.0829654
-445.083 542.335 0.0856431
-486.259 530.75 0.0878688
-524.992 513.837 0.0896736
-560.874 492.127 0.0910851
-593.553 466.15 0.0921288
-622.736 436.44 0.092828
-648.184 403.527 0.0932042
-669.714 367.938 0.0932776
-687.194 330.194 0.0930672
-700.546 290.805 0.0925911
-709.739 250.27 0.0918667
-714.792 209.07 0.0909107
-715.771 167.666 0.0897395
-712.785 126.498 0.0883694
-705.988 85.9761 0.0868169
-695.577 46.4836 0.0850987
-681.792 8.36727 0.0832329
-664.923 -28.0661 0.0812397
-645.317 -62.5588 0.0791434
-623.406 -94.9183 0.0769764
-599.768 -125.051 0.0747883
-575.302 -153.049 0.07267
-551.8 -179.478 0.0708319
-534.619 -206.697 0.0699689
-560.23 -252.457 0.0750104
-256.873 -133.025 0.0353117
-352.007 -207.332 0.0498692
-337.549 -224.421 0.0494805
-311.733 -232.683 0.047485
-282.826 -236.131 0.0449757
-253.132 -235.872 0.0422356
-223.669 -232.416 0.039375
-195.028 -226.092 0.0364485
-167.617 -217.176 0.0334884
-141.743 -205.921 0.0305162
-117.648 -192.58 0.0275478
-95.5267 -177.407 0.024596
-75.5348 -160.66 0.0216713
-57.7907 -142.603 0.0187827
-42.3803 -123.498 0.0159384
-29.3586 -103.611 0.0131458
-18.7508 -83.2026 0.0104113
-10.5539 -62.5304 0.00774106
-4.73798 -41.8447 0.00514064
-1.24806 -21.3866 0.00261511
-0.00531365 -1.38558 0.000169139
-0.909028 17.9421 0.002193
-3.83848 36.3954 0.00446744
-8.65495 53.7904 0.00665066
-15.2038 69.9612 0.00873953
-23.3168 84.7617 0.0107312
-32.8143 98.0659 0.0126233
-43.5075 109.769 0.0144137
-55.201 119.789 0.0161005
-67.695 128.063 0.0176823
-80.7876 134.552 0.019158
-94.2771 139.239 0.0205265
-107.964 142.126 0.0217874
-121.654 143.237 0.0229403
-135.158 142.616 0.0239852
-148.295 140.324 0.0249222
-160.897 136.44 0.0257518
-172.802 131.058 0.0264745
-183.864 124.287 0.0270912
-193.95 116.249 0.0276027
-202.941 107.077 0.0280099
-210.729 96.9125 0.0283137
-217.224 85.9047 0.0285148
-222.342 74.2091 0.0286131
-226.009 61.9855 0.0286077
-228.146 49.3969 0.0284951
-228.649 36.61 0.0282667
-227.323 23.7986 0.0279011
-223.679 11.1606 0.0273386
-215.899 -0.993563 0.0263552
-188.132 -11.1237 0.0230055
-259.294 -29.5607 0.0318571
-225.361 -38.2142 0.0279026
-212.577 -48.0785 0.0266048
-201.858 -57.3647 0.0256166
-191.288 -65.8073 0.0246937
-180.436 -73.2841 0.0237733
-169.217 -79.7161 0.0228336
-157.657 -85.0483 0.0218669
-145.833 -89.2438 0.0208708
-133.845 -92.2818 0.0198455
-121.802 -94.1564 0.0187929
-109.817 -94.8759 0.0177154
-98.0055 -94.4622 0.016616
-86.479 -92.95 0.0154978
-75.3454 -90.3859 0.0143642
-64.7061 -86.8279 0.0132186
-54.6556 -82.3437 0.0120644
-45.2795 -77.0103 0.0109052
-36.6541 -70.9127 0.00974434
-28.8455 -64.1425 0.00858522
-21.909 -56.7968 0.00743115
-15.8887 -48.9771 0.00628538
-10.8173 -40.7875 0.00515107
-6.71578 -32.3343 0.0040313
-3.59352 -23.7239 0.00292902
-1.44847 -15.0618 0.00184708
-0.267366 -6.45169 0.000788236
-0.0261571 2.00598 0.000244891
-0.690513 10.215 0.0012498
-2.21643 18.0845 0.0022241
-4.55091 25.5295 0.00316552
-7.63279 32.4724 0.00407194
-11.3935 38.8428 0.00494132
-15.758 44.579 0.00577175
-20.6458 49.6279 0.00656141
-25.9715 53.9455 0.00730857
-31.6461 57.4972 0.00801157
-37.5776 60.2577 0.00866877
-43.6716 62.2114 0.00927851
-49.832 63.3514 0.00983907
-55.961 63.6799 0.0103485
-61.9587 63.2067 0.0108044
-67.721 61.9487 0.0112038
-73.1365 59.9278 0.0115421
-78.0782 57.1675 0.0118127
-82.385 53.6873 0.0120037
-85.8178 49.4884 0.0120928
-87.9371 44.5177 0.0120317
-87.6731 38.5414 0.0116907
-81.0656 30.4873 0.0105724
-25.9173 8.16682 0.00331708
-165.87 42.4959 0.0209017
-131.6 26.1768 0.0163791
-124.136 17.7332 0.0153072
-120.523 10.5651 0.0147687
-117.817 3.88708 0.0143898
-115.194 -2.47426 0.014065
-112.346 -8.54713 0.0137538
-109.148 -14.3128 0.0134377
-105.55 -19.7356 0.0131078
-101.546 -24.7747 0.0127593
-97.1517 -29.3893 0.0123901
-92.3989 -33.5413 0.0119993
-87.3287 -37.1971 0.011587
-81.9892 -40.3284 0.0111537
-76.4337 -42.9128 0.0107002
-70.7186 -44.9342 0.0102279
-64.9025 -46.383 0.00973791
-59.0449 -47.2563 0.00923183
-53.2052 -47.5575 0.00871116
-47.4419 -47.2965 0.00817752
-41.8118 -46.4893 0.00763255
-36.3695 -45.1575 0.00707791
-31.1663 -43.3285 0.00651528
-26.25 -41.0343 0.00594631
-21.6644 -38.3115 0.00537264
-17.4487 -35.2007 0.0047959
-13.6372 -31.7458 0.00421765
-10.259 -27.9933 0.0036394
-7.33816 -23.9918 0.00306262
-4.89301 -19.7914 0.00248868
-2.93654 -15.4428 0.00191889
-1.47637 -10.9968 0.00135442
-0.514843 -6.50344 0.00079636
-0.0493798 -2.01151 0.00024562
-0.0727794 2.43234 0.00029705
-0.573745 6.78429 0.000831116
-1.53753 11.0041 0.00135632
-2.94681 15.0559 0.00187275
-4.78281 18.9093 0.00238096
-7.02689 22.5407 0.00288215
-9.66282 25.9346 0.00337845
-12.6803 29.0867 0.00387335
-16.0803 32.0073 0.00437251
-19.8855 34.7292 0.00488518
-24.1582 37.3215 0.005427
-29.0402 39.9189 0.00602594
-34.846 42.7936 0.00673662
-42.3254 46.5552 0.00768056
-53.6129 52.8777 0.00919214
-77.5821 68.6011 0.0126418
-245.247 194.131 0.0381815
52.7057 -37.2406 0.0078778
-1.23096 0.772896 0.000177427
-17.0081 9.42923 0.0023739
-25.3042 12.2782 0.00343331
-30.7144 12.8882 0.00406603
-34.6016 12.3507 0.00448484
-37.5086 11.1273 0.00477592
-39.6927 9.45857 0.00498097
-41.292 7.49152 0.00512281
-42.3887 5.3272 0.00521511
-43.0375 3.04191 0.0052667
-43.2782 0.697133 0.00528366
-43.1435 -1.65534 0.00527041
-42.6624 -3.97073 0.00523032
-41.8627 -6.20975 0.00516611
-40.7718 -8.33783 0.00508003
-39.4176 -10.3247 0.00497405
-37.8288 -12.1439 0.00484989
-36.0348 -13.7733 0.00470915
-34.0658 -15.1942 0.00455331
-31.9526 -16.392 0.00438378
-29.7263 -17.3556 0.00420189
-27.418 -18.0778 0.00400896
-25.0588 -18.5551 0.00380623
-22.6789 -18.7874 0.00359496
-20.3078 -18.7781 0.00337635
-17.9739 -18.5339 0.00315161
-15.7039 -18.0647 0.00292191
-13.523 -17.383 0.00268843
-11.4541 -16.5044 0.00245234
-9.51786 -15.4465 0.00221478
-7.73257 -14.2295 0.0019769
-6.11371 -12.8752 0.00173987
-4.67391 -11.4074 0.00150485
-3.42279 -9.85097 0.00127303
-2.36682 -8.23235 0.00104563
-1.50917 -6.57889 0.000823947
-0.849634 -4.91896 0.00060935
-0.384365 -3.28199 0.000403371
-0.105672 -1.69873 0.000207765
-0.00154842 -0.201879 2.46442e-05
-0.0549061 1.17269 0.000143308
-0.242146 2.38356 0.00029246
-0.530427 3.37917 0.000417548
-0.8721 4.08851 0.000510314
-1.19246 4.40078 0.000556576
-1.35956 4.11544 0.000529076
-1.09647 2.79767 0.000366805
0.349242 -0.765581 0.000102719
6.22711 -11.8903 0.00163846
94.0577 -158.023 0.0224484
-33.9012 50.4849 0.00742325
-23.1496 30.7183 0.00469538
-20.9129 24.8155 0.00396148
-20.4792 21.7759 0.00364904
-20.6845 19.7236 0.00348888
-21.1531 18.0777 0.00339666
-21.7206 16.6051 0.00333749
-22.3006 15.1995 0.00329441
-22.8411 13.8097 0.00325821
-23.3082 12.4126 0.00322354
-23.6787 10.9998 0.00318713
-23.9364 9.57237 0.00314691
-24.0702 8.13645 0.00310159
-24.0731 6.70171 0.00305036
-23.9414 5.27986 0.00299276
-23.6741 3.88375 0.00292854
-23.2731 2.52674 0.00285765
-22.7423 1.2222 0.00278017
-22.0879 -0.0169412 0.00269628
-21.3176 -1.17843 0.00260622
-20.4411 -2.251 0.00251033
-19.4692 -3.2246 0.00240899
-18.4141 -4.09053 0.0023026
-17.2888 -4.84159 0.00219164
-16.1071 -5.47223 0.00207658
-14.8836 -5.97855 0.00195794
-13.6327 -6.35844 0.00183626
-12.3693 -6.61152 0.00171208
-11.108 -6.7392 0.001586
-9.8631 -6.74462 0.00145858
-8.64838 -6.63262 0.00133043
-7.47688 -6.4097 0.00120218
-6.36074 -6.08389 0.00107445
-5.31105 -5.66474 0.000947887
-4.33771 -5.16322 0.000823179
-3.44924 -4.59161 0.00070103
-2.65275 -3.96353 0.000582195
-1.95372 -3.29387 0.000467493
-1.35602 -2.59893 0.00035784
-0.861686 -1.89662 0.000254295
-0.470881 -1.20691 0.000158144
-0.181662 -0.552745 7.10244e-05
0.0103027 0.0382546 4.83614e-06
0.112309 0.530504 6.61941e-05
0.13577 0.87369 0.000107932
0.0988188 0.987788 0.000121181
0.0328612 0.725679 8.86747e-05
0.0021899 -0.237925 2.90448e-05
0.181175 -2.84213 0.000347644
1.37082 -11.5516 0.00142001
60.9741 -349.809 0.0433452
-6.7677 29.2959 0.00367035
-5.38995 18.6398 0.00236859
-5.33882 15.2897 0.00197693
-5.60402 13.6178 0.00179759
-5.98331 12.5509 0.00169728
-6.40307 11.74 0.0016324
-6.82611 11.0401 0.00158447
-7.22914 10.3826 0.00154436
-7.59547 9.7327 0.00150705
-7.91223 9.07351 0.00146958
-8.16906 8.3978 0.00143013
-8.35764 7.70436 0.00138757
-8.47133 6.99585 0.00134114
-8.50507 6.27751 0.00129039
-8.45529 5.55632 0.00123505
-8.31987 4.84042 0.00117499
-8.09808 4.1387 0.00111015
-7.79057 3.46047 0.00104059
-7.39929 2.81517 0.000966398
-6.92745 2.21216 0.000887705
-6.37944 1.66051 0.000804688
-5.76076 1.16887 0.000717547
-5.07791 0.745278 0.000626503
-4.3383 0.397068 0.000531791
-3.55011 0.130758 0.000433657
-2.72219 -0.0480266 0.000332351
-1.86392 -0.134617 0.000228122
-0.985053 -0.125332 0.000121215
-0.0955931 -0.0174948 1.18629e-05
0.794361 0.19058 9.97196e-05
1.67477 0.499631 0.000213343
2.53579 0.909515 0.000328853
3.36795 1.41932 0.000446143
4.16228 2.02753 0.000565167
4.91047 2.73221 0.000685963
5.60504 3.53131 0.000808679
6.23947 4.42303 0.000933612
6.80843 5.40639 0.00106127
7.30795 6.48198 0.00119243
7.73571 7.65309 0.00132833
8.09143 8.92752 0.00147079
8.37742 10.3204 0.00162263
8.5996 11.8593 0.00178822
8.76928 13.5931 0.00197465
8.90674 15.6107 0.00219396
9.04916 18.0811 0.00246815
9.27067 21.3549 0.00284185
9.74331 26.2738 0.00342068
10.9871 35.4354 0.00452876
15.7197 62.5528 0.00787326
-147.985 -762.287 0.0947898
-4.53979 -32.8588 0.00404919
-0.867269 -10.4459 0.00127952
-0.0695512 -2.45017 0.000299214
-0.0447367 1.71513 0.000209438
-0.344596 4.26963 0.00052289
-0.810528 5.96783 0.000735183
-1.36852 7.13713 0.000887104
-1.97677 7.94339 0.000999226
-2.6081 8.48055 0.00108307
-3.24289 8.80688 0.00114563
-3.86591 8.96148 0.00119138
-4.46475 8.97251 0.00122339
-5.02907 8.86169 0.00124381
-5.55012 8.64676 0.00125424
-6.02054 8.34294 0.00125591
-6.43419 7.96387 0.00124979
-6.78611 7.52203 0.00123666
-7.07244 7.02917 0.00121721
-7.29039 6.49644 0.00119201
-7.43823 5.93446 0.00116156
-7.51525 5.35343 0.00112635
-7.52167 4.76305 0.00108678
-7.4587 4.17256 0.00104327
-7.32837 3.59069 0.000996187
-7.13356 3.02558 0.000945882
-6.8779 2.48478 0.000892697
-6.56565 1.97518 0.000836953
-6.20169 1.50299 0.000778957
-5.79136 1.07367 0.000718999
-5.3404 0.691968 0.000657354
-4.85483 0.361858 0.000594274
-4.34083 0.0865752 0.000529992
-3.80465 -0.131368 0.000464711
-3.25244 -0.290138 0.000398603
-2.69016 -0.38851 0.000331796
-2.12343 -0.425764 0.000264367
-1.55734 -0.401538 0.000196323
-0.996294 -0.315624 0.000127575
-0.443758 -0.167667 5.79073e-05
0.0980389 0.0432778 1.30818e-05
0.628563 0.319419 8.60677e-05
1.14968 0.665335 0.000162148
1.66684 1.08986 0.000243105
2.19128 1.60959 0.000331898
2.74444 2.25583 0.000433663
3.36782 3.09026 0.000557955
4.14827 4.24484 0.000724514
5.29725 6.04659 0.000981298
7.49104 9.55347 0.00148196
14.7014 21.011 0.00313033
-57.2648 -92.1419 0.013243
-7.22217 -13.1696 0.00183349
-3.10619 -6.47728 0.0008769
-1.61643 -3.90242 0.000515618
-0.883115 -2.51055 0.000324871
-0.476802 -1.6348 0.000207875
-0.242947 -1.04074 0.000130459
-0.110396 -0.624842 7.7456e-05
-0.0404195 -0.334037 4.10735e-05
-0.00910869 -0.137891 1.68691e-05
-0.000197638 -0.0171779 2.09705e-06
-0.00177909 0.0413954 5.05782e-06
-0.00467508 0.047843 5.86803e-06
-0.00158007 0.0103244 1.27498e-06
0.0134079 -0.0640613 7.98943e-06
0.0450509 -0.168823 2.13294e-05
0.0971214 -0.29782 3.82393e-05
0.17249 -0.445129 5.8274e-05
0.273178 -0.604972 8.1029e-05
0.40039 -0.77171 0.000106127
0.554543 -0.939852 0.00013321
0.735286 -1.1041 0.000161929
0.941523 -1.25937 0.000191945
1.17145 -1.40092 0.00022292
1.42257 -1.52432 0.000254517
1.69175 -1.62559 0.000286399
1.97527 -1.70124 0.000318225
2.26884 -1.74833 0.000349648
2.56769 -1.76453 0.000380315
2.8666 -1.7482 0.000409865
3.15997 -1.6984 0.000437923
3.44186 -1.61498 0.000464101
3.70608 -1.4986 0.000487989
3.94617 -1.35081 0.000509151
4.15547 -1.17403 0.000527116
4.32709 -0.971679 0.000541363
4.45388 -0.748212 0.000551305
4.52836 -0.509219 0.000556262
4.54249 -0.261592 0.000555422
4.48737 -0.0137671 0.000547778
4.35268 0.223874 0.000532036
4.12572 0.438324 0.000506462
3.78974 0.612757 0.000468623
3.32096 0.724371 0.000414922
2.68279 0.740212 0.000339725
1.81398 0.608532 0.000233561
0.601656 0.239003 7.9027e-05
-1.18957 -0.549286 0.000159945
-4.14571 -2.19553 0.000572654
-10.2358 -6.15645 0.00145808
-32.6698 -22.157 0.00481868
92.6343 70.4806 0.0142088
24.1818 20.5699 0.00387538
14.8736 14.1174 0.00250326
10.8989 11.5357 0.00193726
8.53165 10.0766 0.00161173
6.86471 9.06565 0.00138812
5.57196 8.25652 0.00121591
4.51041 7.53828 0.00107234
3.60982 6.85434 0.000945654
2.83352 6.17377 0.000829218
2.16198 5.4792 0.000719033
1.58507 4.76126 0.00061257
1.09802 4.01562 0.000508183
0.699205 3.24139 0.000404778
0.38878 2.44013 0.000301624
0.16785 1.61526 0.000198237
0.0379074 0.771624 9.43059e-05
0.000455403 -0.0848211 1.03543e-05
0.0567373 -0.947252 0.000115839
0.207545 -1.80818 0.000222174
0.453084 -2.6596 0.000329336
0.792876 -3.49322 0.000437264
1.2257 -4.30051 0.00054587
1.74955 -5.07292 0.000655046
2.36165 -5.80197 0.000764673
3.05845 -6.4794 0.00087463
3.83566 -7.09726 0.000984793
4.68833 -7.64803 0.00109505
5.61093 -8.12473 0.00120531
6.59743 -8.52099 0.00131549
7.64145 -8.83113 0.00142556
8.73643 -9.05023 0.00153553
9.8758 -9.17415 0.00164544
11.0532 -9.19958 0.00175546
12.2629 -9.12401 0.00186583
13.5 -8.94571 0.00197692
14.7609 -8.66367 0.0020893
16.044 -8.2774 0.00220379
17.3508 -7.7868 0.00232153
18.6867 -7.19178 0.00244419
20.0632 -6.49172 0.00257413
21.5011 -5.68468 0.00271483
23.0353 -4.76595 0.00287148
24.7238 -3.7256 0.00305212
26.6654 -2.54374 0.00326983
29.0344 -1.18091 0.00354717
32.1632 0.444068 0.00392655
36.7607 2.51327 0.00449786
44.6391 5.50571 0.0054904
62.194 11.136 0.00771278
139.643 32.937 0.0175141
-155.485 -45.7371 0.0197843
-34.1137 -12.0881 0.00441798
-13.4987 -5.62775 0.00178526
-5.23089 -2.5233 0.000708947
-0.973901 -0.537003 0.000135759
1.4573 0.910343 0.000209749
2.89061 2.03248 0.000431353
3.71235 2.92473 0.000576911
4.12992 3.63494 0.000671597
4.2671 4.18926 0.000729956
4.20433 4.60317 0.000761014
3.99782 4.88662 0.000770703
3.68923 5.0468 0.000763116
3.31114 5.08959 0.000741195
2.89002 5.02048 0.000707139
2.4481 4.84502 0.000662645
2.00445 4.56918 0.000609071
1.57568 4.1995 0.000547531
1.17637 3.7432 0.000478967
0.819322 3.2082 0.000404196
0.515718 2.60312 0.00032394
0.275222 1.93722 0.000238852
0.106033 1.22035 0.00014953
0.0149155 0.462859 5.65307e-05
0.00721915 -0.324509 3.96227e-05
0.0868963 -1.13073 0.000138435
0.25652 -1.94462 0.000239436
0.517307 -2.75496 0.000342176
0.869158 -3.55065 0.000446225
1.3107 -4.3208 0.000551175
1.83935 -5.05492 0.000656637
2.45141 -5.74301 0.000762246
3.14212 -6.37569 0.000867665
3.90584 -6.94437 0.000972586
4.73616 -7.44128 0.00107674
5.62609 -7.85968 0.00117991
6.56825 -8.19387 0.00128192
7.55518 -8.43935 0.0013827
8.57969 -8.59286 0.00148228
9.6353 -8.6525 0.00158082
10.7169 -8.61777 0.00167872
11.8219 -8.48976 0.00177667
12.9515 -8.27122 0.0018759
14.114 -7.96691 0.00197843
15.3295 -7.58404 0.00208776
16.641 -7.13343 0.00221015
18.1399 -6.63216 0.0023577
20.0339 -6.11079 0.00255678
22.8829 -5.6387 0.00287688
28.7963 -5.45291 0.00357764
58.0544 -7.74873 0.00714957
-20.9704 1.64394 0.00256772
3.27494 -0.0778818 0.000399885
8.41763 0.258331 0.00102803
10.5867 0.903491 0.00129702
11.6829 1.64152 0.00144014
12.235 2.40443 0.00152209
12.4504 3.15929 0.00156799
12.4295 3.88525 0.00158967
12.2288 4.56692 0.00159347
11.8846 5.19191 0.00158315
11.4231 5.7499 0.00156111
10.865 6.23225 0.001529
10.2281 6.63179 0.00148803
9.52828 6.94282 0.00143914
8.78061 7.16109 0.00138312
7.99935 7.28379 0.00132064
7.19832 7.3096 0.00125231
6.39085 7.2387 0.00117873
5.5898 7.07276 0.00110046
4.80744 6.81494 0.00101806
4.05541 6.46988 0.000932107
3.34454 6.04366 0.000843185
2.68471 5.54374 0.000751904
2.08473 4.9789 0.000658903
1.5522 4.35918 0.000564854
1.0933 3.69577 0.000470471
0.71268 3.00095 0.000376516
0.413285 2.28795 0.000283811
0.196194 1.57086 0.000193245
0.0604409 0.864557 0.000105794
0.00283172 0.184585 2.2535e-05
0.0177251 -0.452906 5.53287e-05
0.0967753 -1.0312 0.000126432
0.228607 -1.53304 0.000189208
0.398387 -1.94052 0.00024182
0.587241 -2.23498 0.000282086
0.771421 -2.39669 0.000307346
0.921092 -2.4043 0.000314295
0.998506 -2.23407 0.000298713
0.955172 -1.85839 0.000255065
0.727338 -1.24358 0.000175862
0.228499 -0.34598 5.06134e-05
-0.663574 0.894726 0.000135979
-2.13051 2.56779 0.000407294
-4.45952 4.81539 0.000801169
-8.1417 7.88356 0.00138343
-14.106 12.2436 0.00228008
-24.373 18.9308 0.00376724
-44.3804 30.7497 0.00659085
-95.6598 58.8426 0.0137096
-447.196 242.571 0.0621031
281.722 -133.509 0.0380561
129.002 -52.7401 0.0170125
91.7576 -31.803 0.0118546
75.0168 -21.5052 0.00952617
65.4596 -14.9634 0.00819678
59.1894 -10.1768 0.00733129
54.6513 -6.35792 0.00671629
51.1029 -3.13958 0.00624991
48.1463 -0.332355 0.00587738
45.5502 2.1677 0.00556662
43.1728 4.41938 0.00529766
40.924 6.45598 0.00505738
38.7458 8.29574 0.00483691
36.6011 9.94778 0.00462999
34.4669 11.4157 0.00443216
32.3306 12.6997 0.00424016
30.1866 13.7985 0.00405161
28.0352 14.7098 0.00386473
25.8807 15.4314 0.00367822
23.7307 15.9619 0.00349114
21.5954 16.3005 0.00330283
19.4868 16.4478 0.00311283
17.4182 16.4061 0.0029209
15.4037 16.179 0.00272693
13.4581 15.7721 0.00253094
11.5962 15.1927 0.00233307
9.83257 14.4501 0.00213356
8.1814 13.5554 0.00193274
6.65589 12.5215 0.00173103
5.26818 11.3633 0.00152895
4.02904 10.0974 0.00132709
2.94757 8.74195 0.00112616
2.03093 7.31699 0.000926955
1.2841 5.84405 0.000730403
0.709585 4.34628 0.000537576
0.307046 2.84847 0.000349728
0.0729536 1.37722 0.000168353
5.96109e-05 -0.0388602 4.74369e-06
0.0767045 -1.36853 0.000167319
0.285789 -2.57705 0.00031651
0.603178 -3.62456 0.000448536
0.995074 -4.46328 0.000558211
1.41347 -5.03248 0.000638088
1.78782 -5.24912 0.000676908
2.00855 -4.9892 0.000656534
1.8916 -4.04754 0.000545379
1.0925 -2.04016 0.000282503
-1.13954 1.87502 0.00026784
-6.86968 10.0295 0.00148396
-24.8165 32.3073 0.00497295
-215.09 250.512 0.0403054
93.6279 -97.7383 0.0165219
55.6627 -52.1071 0.0093074
46.4169 -38.9349 0.00739554
42.9848 -32.2388 0.00655897
41.6507 -27.8301 0.00611485
41.2611 -24.4308 0.00585345
41.3331 -21.5256 0.00568877
41.6241 -18.8724 0.00557894
41.9952 -16.3475 0.00550108
42.3598 -13.8858 0.00544161
42.6597 -11.454 0.00539192
42.8542 -9.03796 0.0053463
42.9141 -6.63507 0.00530078
42.8187 -4.25043 0.00525258
42.5532 -1.89425 0.00519963
42.1083 0.419871 0.00514043
41.4788 2.67607 0.00507386
40.6633 4.8571 0.00499907
39.664 6.94505 0.00491546
38.486 8.92181 0.00482258
37.1372 10.7696 0.00472012
35.6283 12.4713 0.00460791
33.9724 14.0108 0.00448585
32.1844 15.3734 0.00435395
30.2815 16.5459 0.00421228
28.2823 17.517 0.00406099
26.207 18.2772 0.00390026
24.0768 18.8194 0.00373037
21.9138 19.1387 0.00355161
19.7408 19.2326 0.00336435
17.5809 19.1011 0.00316899
15.4572 18.7465 0.00296597
13.3924 18.1739 0.00275578
11.409 17.3907 0.00253895
9.5285 16.4068 0.00231605
7.77128 15.2347 0.00208768
6.15648 13.8888 0.00185451
4.70161 12.3861 0.00161724
3.42233 10.7456 0.00137664
2.33222 8.9883 0.00113354
1.4425 7.13743 0.000888884
0.761798 5.21833 0.000643755
0.295753 3.25889 0.000399449
0.0465388 1.29044 0.000157627
0.0119728 -0.650346 7.94014e-05
0.183717 -2.51691 0.000308057
0.54293 -4.24121 0.000521951
1.04758 -5.69938 0.00070738
1.58369 -6.57875 0.000826011
1.65321 -5.52612 0.000704115
-16.6929 46.4289 0.00602278
9.37055 -22.188 0.00294014
9.545 -19.5566 0.00265645
10.8664 -19.4944 0.00272441
12.5364 -19.8645 0.00286738
14.392 -20.2695 0.00303457
16.3648 -20.5763 0.00320929
18.4121 -20.7263 0.0033842
20.5002 -20.6897 0.00355541
22.599 -20.451 0.00372055
24.6807 -20.0028 0.00387801
26.7189 -19.3436 0.00402661
28.6882 -18.4764 0.00416542
30.5644 -17.4076 0.0042937
32.3249 -16.1469 0.00441081
33.9483 -14.7068 0.00451624
35.4151 -13.1024 0.00460951
36.7075 -11.3507 0.00469023
37.81 -9.4709 0.00475807
38.7091 -7.48391 0.00481274
39.394 -5.41191 0.00485401
39.8562 -3.27828 0.00488169
40.0898 -1.10723 0.00489565
40.0917 1.07651 0.00489577
39.8615 3.24794 0.00488203
39.4013 5.38213 0.0048544
38.7164 7.4545 0.00481293
37.8142 9.44114 0.00475769
